-0.118, -40.213, 73.65
-0.787, -40.008, 73.47
-1.452, -39.791, 73.286
-2.114, -39.562, 72.907
-2.77, -39.318, 72.712
-3.421, -39.062, 72.513
-4.066, -38.79, 72.104
-4.705, -38.504, 71.895
-5.337, -38.203, 71.468
-5.961, -37.886, 71.25
-6.577, -37.553, 70.808
-7.184, -37.204, 70.585
-7.78, -36.838, 70.133
-8.367, -36.456, 69.678
-8.941, -36.055, 69.45
-9.502, -35.637, 68.997
-10.05, -35.201, 68.55
-10.583, -34.748, 68.33
-11.1, -34.275, 67.898
-11.599, -33.785, 67.482
-12.081, -33.277, 67.085
-12.543, -32.751, 66.712
-12.984, -32.208, 66.367
-13.403, -31.647, 66.052
-13.799, -31.07, 65.572
-14.17, -30.477, 64.971
-14.515, -29.868, 64.37
-14.834, -29.245, 63.769
-15.126, -28.608, 63.168
-15.388, -27.96, 62.567
-15.622, -27.3, 61.965
-15.826, -26.63, 61.364
-16, -25.952, 60.763
-16.143, -25.267, 60.107
-16.256, -24.576, 57.964
-16.338, -23.881, 55.765
-16.39, -23.183, 53.567
-16.41, -22.484, 51.369
-16.4, -21.784, 49.171
-16.36, -21.085, 46.972
-16.291, -20.388, 44.774
-16.193, -19.695, 42.576
-16.067, -19.007, 40.378
-15.913, -18.324, 38.179
-15.733, -17.648, 35.981
-15.525, -16.979, 33.783
-15.292, -16.319, 33.783
-15.034, -15.668, 33.783
-14.753, -15.028, 33.783
-14.447, -14.398, 33.783
-14.12, -13.779, 33.783
-13.77, -13.173, 33.783
-13.399, -12.579, 33.783
-13.008, -11.999, 33.783
-12.597, -11.432, 33.783
-12.167, -10.88, 33.783
-11.718, -10.343, 33.783
-11.252, -9.821, 30.103
-10.769, -9.314, 25.556
-10.27, -8.823, 20
-10, -8.57, 0
-10, -8.57, 0
4.581, 5.119, 0
endData
180.8
80
200
-0.118, -40.213, -19.45, -34.519, -19.996, -17.758, -10, -8.57
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"LemLib v0.5","gc":{"robotWidth":15,"robotHeight":15,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":0.7,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"VURC 2026 - Push Back","signature":"VURC-PushBack-H2H-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"NaKv3kBxiB","x":-0.11751476279025085,"y":-40.21272284594627,"lock":false,"visible":true,"heading":180,"__type":"end-point"},{"uid":"0Wb4QtKl5L","x":-19.449653990773932,"y":-34.51932359164981,"lock":false,"visible":true,"__type":"control"},{"uid":"CK0ogXL8uS","x":-19.99621377463842,"y":-17.75815688647216,"lock":false,"visible":true,"__type":"control"},{"uid":"K29vYQ0ZCP","x":-10,"y":-8.57,"lock":false,"visible":true,"heading":48.1,"__type":"end-point"}],"speedProfiles":[{"uid":"BZJ0tIwFMa","xPos":0.5409836065573771,"yPos":0.6693649962842226,"followBentRate":true},{"uid":"NBSd29WYUZ","xPos":0.7377049180327869,"yPos":0.22971671490932255,"followBentRate":true}],"lookaheadKeyframes":[],"uid":"4GvW46bodv"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":80},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":180.8},"name":"Path","uid":"u34iOHY1sP","lock":false,"visible":true}]}
